ZIPcode5,PropertyLocation,TotalValue,SQFTmain,Units,Bedrooms,Bathrooms,EffectiveYearBuilt,rowID,RecordingDate,TaxRateArea_CITY,house_type,pool,coordinates
90802,"360 W OCEAN BLVD, 907  LONG BEACH CA  90802",107881.0,777,1,1,1,1931,20177278005118,2016-07-28,LONG BEACH ,house,no,"(33.766819899999994, -118.19618140999999)"
90802,"360 W OCEAN BLVD, 1102  LONG BEACH CA  90802",260000.0,617,1,1,1,1931,20177278005129,2016-07-01,LONG BEACH ,house,no,"(33.766819899999994, -118.19618140999999)"
90802,"700 E OCEAN BLVD, NO 807  LONG BEACH CA  90802",422495.0,880,1,1,2,1970,20177278009070,2016-07-11,LONG BEACH ,condo,no,"(33.765741339999998, -118.18419923)"
90802,"700 E OCEAN BLVD, NO 2502  LONG BEACH CA  90802",445000.0,1080,1,2,2,1970,20177278009193,2016-07-05,LONG BEACH ,condo,no,"(33.765741339999998, -118.18419923)"
90802,"700 E OCEAN BLVD, NO 2608  LONG BEACH CA  90802",377418.0,1260,1,3,2,1970,20177278009207,2016-07-08,LONG BEACH ,condo,no,"(33.765741339999998, -118.18419923)"
90802,"555 MAINE AVE, 106  LONG BEACH CA  90802",295000.0,908,1,2,2,1991,20177278016054,2016-07-29,LONG BEACH ,condo,no,"(33.773523799999992, -118.20094038000001)"
90802,"555 MAINE AVE, 322  LONG BEACH CA  90802",351000.0,906,1,2,2,1991,20177278016131,2016-07-29,LONG BEACH ,condo,no,"(33.773523799999992, -118.20094038000001)"
90802,"555 MAINE AVE, 324  LONG BEACH CA  90802",325000.0,906,1,2,2,1991,20177278016133,2016-07-05,LONG BEACH ,condo,no,"(33.773523799999992, -118.20094038000001)"
90802,"388 E OCEAN BLVD, NO   903  LONG BEACH CA  90802",555000.0,1020,1,2,2,2004,20177278017172,2016-07-28,LONG BEACH ,condo,no,"(33.766222509999999, -118.18754876)"
90802,"388 E OCEAN BLVD, NO  1217  LONG BEACH CA  90802",410000.0,600,1,1,1,2004,20177278017236,2016-07-22,LONG BEACH ,condo,no,"(33.766222509999999, -118.18754876)"
90802,629 W 3RD ST  LONG BEACH CA  90802,302487.0,2880,4,5,5,1922,20177278022019,2016-07-12,LONG BEACH ,house,no,"(33.770810050000001, -118.20012946)"
90802,"720 W 4TH ST, NO 203  LONG BEACH CA  90802",199714.0,957,1,2,2,1984,20177278023059,2016-07-14,LONG BEACH ,condo,no,"(33.771310419999999, -118.20095689)"
90802,"720 W 4TH ST, UNIT 320  LONG BEACH CA  90802",334000.0,1072,1,3,2,1984,20177278023096,2016-07-06,LONG BEACH ,condo,no,"(33.771310419999999, -118.20095689)"
90802,"730 W 4TH ST, UNIT 106  LONG BEACH CA  90802",82472.0,957,1,2,2,1987,20177278023126,2016-07-14,LONG BEACH ,condo,no,"(33.77131, -118.20147529)"
90802,"460 GOLDEN AVE, NO 435  LONG BEACH CA  90802",190000.0,495,1,1,1,1983,20177278024088,2016-07-01,LONG BEACH ,condo,no,"(33.772644649999997, -118.20146862999999)"
90802,634 W 5TH ST  LONG BEACH CA  90802,1200000.0,5172,7,14,7,1964,20177278025015,2016-07-01,LONG BEACH ,house,no,"(33.772669890000003, -118.20024468)"
90802,"488 E OCEAN BLVD, NO   704  LONG BEACH CA  90802",326000.0,680,1,1,1,2004,20177278029180,2016-07-26,LONG BEACH ,condo,no,"(33.766222509999999, -118.18754876)"
90802,"488 E OCEAN BLVD, NO  1012  LONG BEACH CA  90802",326000.0,680,1,1,1,2004,20177278029239,2016-07-19,LONG BEACH ,condo,no,"(33.766222509999999, -118.18754876)"
90802,"488 E OCEAN BLVD, NO  1517  LONG BEACH CA  90802",430000.0,600,1,1,1,2004,20177278030067,2016-07-29,LONG BEACH ,condo,no,"(33.766222509999999, -118.18754876)"
90802,"488 E OCEAN BLVD, NO  1702  LONG BEACH CA  90802",370000.0,600,0,1,1,2004,20177278030087,2016-07-15,LONG BEACH ,condo,no,"(33.766222509999999, -118.18754876)"
90802,"528 CEDAR AVE, APT 003J  LONG BEACH CA  90802",185000.0,774,1,1,1,1960,20177280003052,2016-07-28,LONG BEACH ,house,no,"(33.773628590000001, -118.19467256999999)"
90802,"335 CEDAR AVE, NO 401  LONG BEACH CA  90802",160000.0,628,1,1,1,1967,20177280006062,2016-07-18,LONG BEACH ,house,no,"(33.771325399999995, -118.19543373)"
90802,"430 CHESTNUT AVE, APT 0204  LONG BEACH CA  90802",215000.0,892,1,2,2,1963,20177280011028,2016-07-08,LONG BEACH ,house,no,"(33.77232849, -118.19597475)"
90802,"327 CHESTNUT AVE, 306  LONG BEACH CA  90802",201000.0,564,1,1,1,1990,20177280013077,2016-07-01,LONG BEACH ,condo,no,"(33.77118557, -118.19682842)"
90802,"133 THE PROMENADE N, NO   112  LONG BEACH CA  90802",565879.0,1800,1,2,3,2007,20177280027035,2016-07-11,LONG BEACH ,condo,no,"(33.76869087, -118.19143405)"
90802,"133 N THE PROMENADE, NO   527  LONG BEACH CA  90802",465000.0,1020,1,1,1,2006,20177280027112,2016-07-15,LONG BEACH ,condo,no,"(33.76869087, -118.19143405)"
90802,"395 E 4TH ST, NO 43  LONG BEACH CA  90802",384198.0,1770,1,1,2,2006,20177281001059,2016-07-15,LONG BEACH ,condo,no,"(33.772107329999997, -118.1881988)"
90802,"300 E 4TH ST, NO  406  LONG BEACH CA  90802",520000.0,1340,1,2,3,2008,20177281009101,2016-07-27,LONG BEACH ,condo,no,"(33.771337289999998, -118.18875990000002)"
90802,"723 E 3RD STREET, 18  LONG BEACH CA  90802",162500.0,700,1,1,1,1928,20177281012117,2016-07-28,LONG BEACH ,house,no,"(33.770819070000002, -118.18315056)"
90802,"250 LINDEN AVE, UNIT  27  LONG BEACH CA  90802",292000.0,777,1,2,2,1964,20177281015013,2016-07-14,LONG BEACH ,condo,no,"(33.770322780000001, -118.18598641)"
90802,717 E 1ST ST  LONG BEACH CA  90802,288530.0,3904,4,4,4,1919,20177281021016,2016-07-25,LONG BEACH ,house,no,"(33.768398660000003, -118.18314487000001)"
90802,47 LIME AVE  LONG BEACH CA  90802,1442080.0,6815,12,6,11,1913,20177281023008,2016-07-07,LONG BEACH ,house,no,"(33.76719001, -118.18406383999999)"
90802,"455 E OCEAN BLVD, 716  LONG BEACH CA  90802",299000.0,703,1,1,1,1923,20177281027088,2016-07-28,LONG BEACH ,house,no,"(33.767000420000002, -118.18665838)"
90802,"455 E OCEAN BLVD, 1201  LONG BEACH CA  90802",400000.0,981,1,1,1,1923,20177281027150,2016-07-01,LONG BEACH ,house,no,"(33.767000420000002, -118.18665838)"
90802,"100 ATLANTIC AVE, 210  LONG BEACH CA  90802",225000.0,600,1,1,1,1958,20177281028013,2016-07-28,LONG BEACH ,house,no,"(33.768401040000001, -118.18461469)"
90802,"100 ATLANTIC AVE, 601  LONG BEACH CA  90802",129374.0,820,1,2,1,1958,20177281028067,2016-07-21,LONG BEACH ,house,no,"(33.768401040000001, -118.18461469)"
90802,"100 ATLANTIC AVE, 809  LONG BEACH CA  90802",310000.0,820,1,2,1,1958,20177281028107,2016-07-01,LONG BEACH ,house,no,"(33.768401040000001, -118.18461469)"
90802,"100 ATLANTIC AVE, 914  LONG BEACH CA  90802",297000.0,730,1,2,1,1958,20177281028127,2016-07-13,LONG BEACH ,house,no,"(33.768401040000001, -118.18461469)"
90221,1010 S WHITE AVE  COMPTON CA  90221,289876.0,993,1,3,1,1949,20177301006007,2016-07-26,COMPTON    ,house,no,"(33.887691770000004, -118.19431477000001)"
90221,1212 S STONEACRE AVE  COMPTON CA  90221,35224.0,1010,1,2,1,1949,20177301008009,2016-07-19,COMPTON    ,house,no,"(33.885622230000003, -118.19504051)"
90221,16608 S HARRIS AVE  COMPTON CA  90221,380000.0,845,1,2,1,1941,20177301022012,2016-07-28,unincorporated,house,no,"(33.883131659999997, -118.19708252)"
90221,1405 S CASTLEGATE AVE  COMPTON CA  90221,132769.0,1087,1,3,1,1948,20177301023009,2016-07-07,COMPTON    ,house,no,"(33.883779349999998, -118.19587759999999)"
90221,16214 S BRADFIELD AVE  COMPTON CA  90221,282500.0,696,1,1,1,1926,20177302008010,2016-07-14,unincorporated,house,no,"(33.88656031, -118.20265643)"
90221,3713 E DUMA ST  COMPTON CA  90221,223377.0,1706,1,2,2,1948,20177302019007,2016-07-25,unincorporated,house,no,"(33.884482599999998, -118.20407534)"
90805,326 E HEATH LN  LONG BEACH CA  90805,161590.0,1245,1,2,3,1949,20177303007041,2016-07-01,LONG BEACH ,house,no,"(33.877064920000002, -118.19577382)"
90805,219 E MARKER ST  LONG BEACH CA  90805,221859.0,864,1,2,1,1943,20177303015033,2016-07-11,LONG BEACH ,house,no,"(33.875392699999999, -118.19969309)"
90805,232 E 68TH ST  LONG BEACH CA  90805,420000.0,1582,1,3,2,1970,20177303018037,2016-07-15,LONG BEACH ,house,no,"(33.877484180000003, -118.19917436999999)"
90805,207 E 69TH ST  LONG BEACH CA  90805,362477.0,1266,1,3,2,1943,20177303023015,2016-07-12,LONG BEACH ,house,no,"(33.879561600000002, -118.20020235)"
90805,59 E 69TH ST  LONG BEACH CA  90805,450000.0,1627,2,5,2,1944,20177304004036,2016-07-13,LONG BEACH ,house,no,"(33.879551960000001, -118.20288973)"
90805,130 E 69TH ST  LONG BEACH CA  90805,399900.0,1373,1,3,2,1978,20177304006019,2016-07-12,LONG BEACH ,house,no,"(33.87910445, -118.20200654)"
90805,271 E 65TH ST  LONG BEACH CA  90805,369000.0,1105,1,2,1,1957,20177305010032,2016-07-13,LONG BEACH ,house,no,"(33.872924830000002, -118.19753663)"
90805,234 E ADAMS ST  LONG BEACH CA  90805,392473.0,1413,1,3,2,1963,20177305018001,2016-07-29,LONG BEACH ,house,no,"(33.8695466, -118.19905186)"
90805,300 E NEECE ST  LONG BEACH CA  90805,474000.0,1530,1,4,2,1958,20177305021022,2016-07-29,LONG BEACH ,house,no,"(33.871801550000001, -118.19675152000001)"
90805,161 W HARCOURT ST  LONG BEACH CA  90805,379900.0,1155,1,3,2,1956,20177307005020,2016-07-01,LONG BEACH ,house,no,"(33.867853220000001, -118.20403045)"
90810,2631 E TYLER ST  CARSON CA  90810,51208.0,1344,1,2,2,1948,20177308002028,2016-07-13,CARSON     ,house,no,"(33.838671359999999, -118.22040590000002)"
90810,2634 E TYLER ST  CARSON CA  90810,400000.0,1252,1,4,2,1950,20177308005014,2016-07-05,CARSON     ,house,no,"(33.838233209999999, -118.22016163000001)"
90810,2609 E HARRISON ST  CARSON CA  90810,411000.0,953,1,2,2,1920,20177308005027,2016-07-21,CARSON     ,house,no,"(33.837916409999998, -118.22122671)"
90810,2541 E VAN BUREN ST  CARSON CA  90810,350000.0,817,1,2,1,1961,20177308007034,2016-07-26,CARSON     ,house,no,"(33.837167129999997, -118.22217376)"
90810,2701 E JACKSON ST  CARSON CA  90810,408870.0,1594,2,5,2,1959,20177308010025,2016-07-07,CARSON     ,house,no,"(33.83642966, -118.21810053999999)"
90810,2662 E 220TH ST  CARSON CA  90810,430543.0,1656,1,4,2,1974,20177310009001,2016-07-21,CARSON     ,house,no,"(33.827844970000001, -118.21980022)"
90810,2851 E 221ST ST  CARSON CA  90810,371795.0,1615,1,3,2,1978,20177310011025,2016-07-21,CARSON     ,house,no,"(33.826882240000003, -118.21879361000001)"
90810,22052 S CARLERIK AVE  CARSON CA  90810,307698.0,1312,1,3,2,1978,20177310014042,2016-07-29,CARSON     ,house,no,"(33.826548500000001, -118.21749939999999)"
90810,1253 W TAPER ST  LONG BEACH CA  90810,405000.0,1025,1,3,1,1950,20177311009017,2016-07-22,LONG BEACH ,house,no,"(33.819868970000002, -118.20818942)"
90810,3446 DENVER AVE  LONG BEACH CA  90810,250000.0,798,1,2,1,1958,20177311011021,2016-07-14,LONG BEACH ,house,no,"(33.819832060000003, -118.21167056)"
90810,1291 W 33RD ST  LONG BEACH CA  90810,168307.0,1584,1,3,2,1970,20177312007024,2016-07-13,LONG BEACH ,house,no,"(33.817327280000001, -118.20872007)"
90810,3220 CASPIAN AVE  LONG BEACH CA  90810,279599.0,1216,1,3,1,1953,20177312013010,2016-07-22,LONG BEACH ,house,no,"(33.81570189, -118.21188974)"
90810,1519 W 32ND ST  LONG BEACH CA  90810,328959.0,1358,1,3,2,1952,20177312014026,2016-07-14,LONG BEACH ,house,no,"(33.81543061, -118.21250437)"
90810,3221 BALTIC AVE  LONG BEACH CA  90810,309088.0,990,1,2,1,1946,20177312015022,2016-07-11,LONG BEACH ,house,no,"(33.815706200000001, -118.21360137000001)"
90810,3160 EASY AVE  LONG BEACH CA  90810,193335.0,1877,1,4,3,1941,20177312019006,2016-07-25,LONG BEACH ,house,no,"(33.81457365, -118.20968711)"
90810,3011 BALTIC AVE  LONG BEACH CA  90810,256101.0,748,1,2,1,1938,20177312028029,2016-07-28,LONG BEACH ,house,no,"(33.812145549999997, -118.21359081)"
90810,2895 FASHION AVE  LONG BEACH CA  90810,187535.0,1491,1,2,2,1940,20177313006038,2016-07-14,LONG BEACH ,house,no,"(33.809678069999997, -118.20923944)"
90810,2870 CASPIAN AVE  LONG BEACH CA  90810,143315.0,1165,1,2,1,1947,20177313011004,2016-07-07,LONG BEACH ,house,no,"(33.809302000000002, -118.2117676)"
90810,2930 CANAL AVE  LONG BEACH CA  90810,440000.0,1332,1,3,2,1960,20177313014006,2016-07-29,LONG BEACH ,house,no,"(33.81028328, -118.21361245)"
90810,2767 EASY AVE  LONG BEACH CA  90810,323593.0,1484,1,3,2,1958,20177313024020,2016-07-26,LONG BEACH ,house,no,"(33.807431469999997, -118.21031594)"
90810,2795 GALE AVE  LONG BEACH CA  90810,340636.0,1342,1,2,1,1944,20177313026016,2016-07-25,LONG BEACH ,house,no,"(33.807868630000002, -118.20814715)"
90810,"3301 SANTA FE AVE, # 126  LONG BEACH CA  90810",203000.0,730,1,2,1,1965,20177314002130,2016-07-21,LONG BEACH ,house,no,"(33.81739065, -118.21590979)"
90810,"3385 SANTA FE AVE, NO 11  LONG BEACH CA  90810",194000.0,730,1,2,1,1965,20177314002162,2016-07-12,LONG BEACH ,house,no,"(33.81739065, -118.21590979)"
90810,2723 WEBSTER AVE  LONG BEACH CA  90810,245530.0,1712,1,4,2,1951,20177314020003,2016-07-29,LONG BEACH ,house,no,"(33.806549930000003, -118.22013576000001)"
90810,2744 HAYES AVE  LONG BEACH CA  90810,390000.0,1008,1,3,1,1943,20177314025004,2016-07-25,LONG BEACH ,house,no,"(33.807037010000002, -118.21832634)"
90745,10 SQUAW PEAK LN  CARSON CA  90745,144013.0,1121,1,3,2,1963,20177315024080,2016-07-01,CARSON     ,condo,no,"(33.812447839999997, -118.26248922000001)"
90745,8 KINGSWOOD LN  CARSON CA  90745,202000.0,1421,1,4,2,1963,20177315028063,2016-07-01,CARSON     ,condo,no,"(33.812447839999997, -118.26248922000001)"
90745,1 LARIAT LN  CARSON CA  90745,45732.0,1091,1,3,2,1963,20177315028080,2016-07-01,CARSON     ,condo,no,"(33.812447839999997, -118.26248922000001)"
90745,4 EASTRIDGE LN  CARSON CA  90745,85907.0,1111,1,3,2,1963,20177315029034,2016-07-07,CARSON     ,condo,no,"(33.812447839999997, -118.26248922000001)"
90745,1 EASTRIDGE LN  CARSON CA  90745,187000.0,1121,1,3,2,1963,20177315029069,2016-07-19,CARSON     ,condo,no,"(33.812447839999997, -118.26248922000001)"
90810,2556 E 220TH ST  CARSON CA  90810,347724.0,992,1,3,1,1948,20177316018004,2016-07-01,CARSON     ,house,no,"(33.827840960000003, -118.22309826)"
90810,2621 E 221ST ST  CARSON CA  90810,64275.0,1490,1,3,2,1956,20177316019020,2016-07-19,CARSON     ,house,no,"(33.826859470000002, -118.22417048)"
90810,22051 S SALMON AVE  CARSON CA  90810,353839.0,1250,2,3,2,1958,20177316022025,2016-07-19,CARSON     ,house,no,"(33.826522359999998, -118.22525421)"
90810,2137 W CAMERON ST  LONG BEACH CA  90810,320000.0,1478,1,3,1,1955,20177317003020,2016-07-08,LONG BEACH ,house,no,"(33.823708490000001, -118.22082704)"
90810,1732 W WOODLAND RD  LONG BEACH CA  90810,370000.0,1108,1,2,1,1951,20177317016019,2016-07-29,LONG BEACH ,house,no,"(33.819094419999999, -118.21635729999998)"
90810,"3595 SANTA FE AVE, SPC 71  LONG BEACH CA  90810",265000.0,1662,1,2,2,1976,20177317017077,2016-07-20,LONG BEACH ,house,no,"(33.821256779999999, -118.21606147999999)"
90810,"3595 SANTA FE AVE, 214  LONG BEACH CA  90810",305000.0,1344,1,3,2,1976,20177317017178,2016-07-27,LONG BEACH ,house,no,"(33.819326009999997, -118.21758)"
90810,"3595 SANTA FE AVE, SPC 179  LONG BEACH CA  90810",298238.0,1530,1,3,2,2008,20177317018061,2016-07-05,LONG BEACH ,house,no,"(33.817605520000001, -118.22051737)"
90810,"3595 SANTA FE AVE, SPC 275  LONG BEACH CA  90810",194718.0,1974,1,4,2,1978,20177317018132,2016-07-22,LONG BEACH ,house,no,"(33.817936260000003, -118.21984077)"
90746,1264 E RADBARD ST  CARSON CA  90746,390000.0,1125,1,3,2,1966,20177319007015,2016-07-08,CARSON     ,house,no,"(33.870684320000002, -118.2495071)"
90746,706 HOWARD AVE  CARSON CA  90746,618000.0,2916,1,4,3,1992,20177319037011,2016-07-15,CARSON     ,house,no,"(33.858441990000003, -118.26301373)"
90746,1290 MAGNOLIA DR  CARSON CA  90746,412402.0,1748,1,4,3,2000,20177319041026,2016-07-08,CARSON     ,pud,no,"(33.869710600000005, -118.24922402)"
90746,17603 CHESTNUT DR  CARSON CA  90746,475214.0,1748,1,4,3,1999,20177319041038,2016-07-15,CARSON     ,pud,no,"(33.87008625, -118.25036833999999)"
90746,1254 DATE PALM DR  CARSON CA  90746,413000.0,1815,1,4,3,2000,20177319041056,2016-07-11,CARSON     ,pud,no,"(33.870486909999997, -118.25068917999999)"
90746,17529 BUTTONWOOD LN  CARSON CA  90746,538500.0,1766,1,3,3,2003,20177319044013,2016-07-29,CARSON     ,pud,no,"(33.871144409999999, -118.25566094)"
90746,955 BLACKBERRY LN  CARSON CA  90746,538000.0,2160,1,3,3,2004,20177319047011,2016-07-15,CARSON     ,pud,no,"(33.868632529999999, -118.25606611000001)"
90746,1864 E KRAMER DR  CARSON CA  90746,600000.0,2668,1,4,3,1971,20177320006019,2016-07-22,CARSON     ,house,no,"(33.854929380000002, -118.23553538)"
90746,1877 E KAMM ST  CARSON CA  90746,55926.0,1324,1,3,2,1963,20177320006026,2016-07-19,CARSON     ,house,no,"(33.85463481, -118.23519828000001)"
90746,19403 CLIVEDEN AVE  CARSON CA  90746,333692.0,1296,1,3,2,1963,20177320014031,2016-07-19,CARSON     ,house,no,"(33.854729980000002, -118.24140927000001)"
90746,1833 E HELMICK ST  CARSON CA  90746,483000.0,1362,1,3,2,1964,20177320021017,2016-07-13,CARSON     ,house,no,"(33.852303910000003, -118.23692306)"
90746,19603 EDDINGTON DR  CARSON CA  90746,69174.0,1813,1,4,2,1969,20177321001007,2016-07-11,CARSON     ,house,no,"(33.853719299999995, -118.26004786999999)"
90746,19024 GALWAY AVE  CARSON CA  90746,256908.0,1465,1,3,2,1960,20177321015004,2016-07-13,CARSON     ,house,no,"(33.857498759999999, -118.26342381000001)"
90746,19116 LEAPWOOD AVE  CARSON CA  90746,237614.0,3060,1,5,3,1976,20177321017007,2016-07-29,CARSON     ,house,no,"(33.857000679999999, -118.26164278)"
90746,19012 EDDINGTON DR  CARSON CA  90746,450000.0,1586,1,4,2,1960,20177321017030,2016-07-13,CARSON     ,house,no,"(33.857839230000003, -118.26006171)"
90746,19215 ENSLOW DR  CARSON CA  90746,453500.0,1586,1,4,2,1960,20177321019020,2016-07-17,CARSON     ,house,no,"(33.856468679999999, -118.25866297)"
90746,19602 EDDINGTON DR  CARSON CA  90746,192149.0,1813,1,4,2,1964,20177321031054,2016-07-29,CARSON     ,house,no,"(33.853769239999998, -118.25952076)"
90746,879 E TURMONT ST  CARSON CA  90746,279697.0,1813,1,4,2,1965,20177321031078,2016-07-14,CARSON     ,house,no,"(33.852063170000001, -118.25874847999999)"
90746,19102 COSLIN AVE  CARSON CA  90746,117602.0,1577,1,4,2,1961,20177322007004,2016-07-12,CARSON     ,house,no,"(33.856965670000001, -118.25122766)"
90746,19212 RADLETT AVE  CARSON CA  90746,206127.0,1545,1,4,2,1965,20177322013038,2016-07-07,CARSON     ,house,no,"(33.856182689999997, -118.24599297)"
90746,1712 E CYRENE DR  CARSON CA  90746,535500.0,2186,1,5,3,1969,20177323001032,2016-07-01,CARSON     ,house,no,"(33.847792149999997, -118.24068448)"
90746,20003 ALVO AVE  CARSON CA  90746,51065.0,1362,1,3,2,1966,20177323014023,2016-07-27,CARSON     ,house,no,"(33.850316890000002, -118.23906193000001)"
90746,1849 E DIMONDALE DR  CARSON CA  90746,132361.0,1488,1,4,2,1966,20177323018024,2016-07-07,CARSON     ,house,no,"(33.849280749999998, -118.23567736)"
90745,21231 MILLPOINT AVE  CARSON CA  90745,460000.0,1405,1,3,2,1963,20177326005016,2016-07-21,CARSON     ,house,no,"(33.835865399999996, -118.24213305000001)"
90745,1433 E 215TH PL  CARSON CA  90745,57408.0,1014,1,3,1,1955,20177326019029,2016-07-19,CARSON     ,house,no,"(33.833215520000003, -118.24731242)"
90745,21657 VILLA PACIFICA CIR  CARSON CA  90745,320000.0,1396,1,3,3,1981,20177326020074,2016-07-06,CARSON     ,condo,no,"(33.83227754, -118.2472637)"
90745,1312 E 215TH PL  CARSON CA  90745,517140.0,1419,1,4,3,1963,20177327004023,2016-07-28,CARSON     ,house,no,"(33.833091029999999, -118.24967144)"
90745,21330 ALVAR PL  CARSON CA  90745,460382.0,2131,1,4,3,1995,20177327008071,2016-07-07,CARSON     ,house,no,"(33.834374820000001, -118.25340457)"
90745,21921 BADEAU AVE  CARSON CA  90745,453533.0,1998,1,4,3,1970,20177328008032,2016-07-14,CARSON     ,house,no,"(33.828580410000001, -118.24694423)"
90745,102 E 232ND PL  CARSON CA  90745,340000.0,1034,1,3,1,1951,20177329009016,2016-07-15,CARSON     ,house,no,"(33.814477969999999, -118.27511429)"
90745,114 E 236TH ST  CARSON CA  90745,72035.0,1003,1,2,1,1944,20177329018025,2016-07-14,CARSON     ,house,no,"(33.81095543, -118.27498620999999)"
90745,421 E 229TH PL  CARSON CA  90745,266069.0,1616,1,3,2,1953,20177329025017,2016-07-25,CARSON     ,house,no,"(33.81792669, -118.26821042)"
90745,23526 DOLORES ST  CARSON CA  90745,444041.0,3086,2,6,4,1976,20177329032003,2016-07-12,CARSON     ,house,no,"(33.811415289999999, -118.27209240000001)"
90745,23220 RAVENNA AVE  CARSON CA  90745,350407.0,1988,2,6,4,1960,20177329034004,2016-07-20,CARSON     ,house,no,"(33.814377780000001, -118.26902117)"
90745,23212 ANCHOR AVE  CARSON CA  90745,225000.0,736,1,2,2,1950,20177329037150,2016-07-08,CARSON     ,house,no,"(33.814725930000002, -118.26689582)"
90745,169 W 234TH PL  CARSON CA  90745,494700.0,1706,1,4,2,1961,20177330012007,2016-07-06,CARSON     ,house,no,"(33.812868790000003, -118.27796429)"
90745,23608 ARCHIBALD AVE  CARSON CA  90745,333663.0,1319,1,3,2,1965,20177330013064,2016-07-22,CARSON     ,house,no,"(33.81044928, -118.28250885999999)"
90745,308 W 234TH PL  CARSON CA  90745,46634.0,936,1,3,1,1952,20177330015040,2016-07-21,CARSON     ,house,no,"(33.812438669999999, -118.28103955)"
90745,21911 HANSOM AVE  CARSON CA  90745,71610.0,1428,1,4,2,1962,20177332002012,2016-07-01,CARSON,house,no,"(33.829285030000001, -118.26286537)"
90745,"1171 E 223RD ST, 1  CARSON CA  90745",316000.0,784,1,2,2,1992,20177332011026,2016-07-01,CARSON     ,condo,no,"(33.824550520000003, -118.25244949)"
90745,1137 E RENTON ST  CARSON CA  90745,202076.0,1448,1,4,2,1965,20177332015009,2016-07-29,CARSON     ,house,no,"(33.826171649999999, -118.25368112)"
90745,1042 E SPICER ST  CARSON CA  90745,400000.0,1158,1,3,1,1955,20177332018020,2016-07-20,CARSON     ,house,no,"(33.82553669, -118.25566454)"
90745,918 E JOEL ST  CARSON CA  90745,90569.0,1130,1,3,2,1959,20177332020004,2016-07-26,CARSON     ,house,no,"(33.824509079999999, -118.25858937)"
90745,205 E 227TH ST  CARSON CA  90745,460000.0,1580,1,5,3,1969,20177333002007,2016-07-15,CARSON     ,house,no,"(33.820104469999997, -118.27377317)"
90745,22718 GULF AVE  CARSON CA  90745,284266.0,1694,1,3,2,1959,20177333003008,2016-07-11,CARSON     ,house,no,"(33.819037860000002, -118.27469529)"
